AOD,RH,WS,TEMP,PBL,SP,NDVI,PM2.5
59,16.3,6.434,290.81,1780.3,84.6,1356,47.06
66,15,1.197,295.5,1779.7,93.489,2598,25.84
68,15.2,1.165,295.42,1774.2,93.537,2078,26.3
676,16.9,6.314,289.3,1445.6,85.094,1260,62.233
676,17.1,6.292,289.33,1454.6,85.165,1259,44.45
108,16.5,5.355,291.99,1683.1,87.11,2354,25.89
590,16.7,6.139,289.25,1382.3,85.799,1427,41.74
602,16.9,6.132,289.19,1382.1,85.775,1405,48.72
167,29.7,2.323,288.29,1026.1,99.707,1342,79.525
175,14.1,1.079,297.16,1851.4,96.632,2334,46
206,12.9,1.972,297.53,2012.5,95.032,2112,29.05
69,16.6,5.498,290.88,1573.2,86.772,1484,47.67
240,14.3,1.13,297.34,1782.4,98.498,3191,50.78
453,39.8,1.744,289.58,1739.6,99.396,2610,62.22
499,39.3,1.612,289.62,1784.9,99.184,1608,60.11
91,16.3,5.516,290.96,1550.6,87.032,1157,41.673
90,16.5,5.402,290.96,1564.2,87.081,1331,35.95
328,13.3,1.337,298.12,1905.8,98.251,2315,57.06
169,21.9,2.076,289.86,1340.8,99.578,2523,86.32
626,40.9,1.937,289.32,1677.6,99.744,1112,53.11
337,13,1.441,298.37,1922.4,98.555,2324,61.965
348,13.3,1.297,298.14,1878.4,98.839,2672,63.605
189,23.6,2.072,290.21,1337.6,99.488,1409,87.79
265,25.2,2.168,289.45,1269.9,99.725,1378,81.22
633,8.4,7.745,291.83,2571.7,81.06,582,46
336,13.1,1.26,298.26,1899.4,98.975,1866,61.06
333,13.5,1.192,297.98,1846,99.202,1761,60.61
452,8.7,7.136,289.93,2490.1,78.687,478,52.11
459,8.5,6.875,291.76,2571.5,81.019,1432,72.21
308,22.3,1.723,293.88,1426,100.23,1693,90.403
304,22.5,1.737,293.79,1428.5,100.21,2012,90.2
408,37,2.999,288.74,1350.2,100.15,2098,66.05
380,36.6,2.785,288.91,1384.4,100.07,1868,83.21
299,15.2,1.28,296.66,1586.2,100.41,2537,68.89
310,15.8,1.468,296.22,1504.8,100.47,3384,70.213
54,15.3,5.619,289.8,1397,85.751,1561,48.988
606,19.3,2.599,294.57,1383,100.75,1976,113.28
579,19.7,2.667,294.31,1370,100.75,2149,94.585
504,20.7,2.803,293.8,1344,100.75,1718,88.06
527,19.5,2.784,294.42,1391.2,100.77,1853,119.53
512,20,2.861,294.14,1375.9,100.77,2030,101.79
479,20.4,2.937,293.86,1360.5,100.77,1845,91.37
149,12.5,5.3,290.13,2705.7,80.213,1138,57.47
344,11.8,1.295,298.17,1948.2,99.445,2836,68.32
422,20,2.947,294.24,1384.6,100.79,225,135.94
628,50.5,3.22,283.92,736.05,100.76,-772,89.425
411,12.3,1.294,297.82,1883.5,99.661,2355,84.733
411,12.5,1.382,297.72,1828.5,100.15,2734,75.105
390,22.1,3.245,292.93,1298.9,100.8,1819,110.89
563,60.4,3.627,282.59,510.13,100.77,2227,94.79
581,57.2,3.228,282.92,567.24,100.8,-2255,79.34
622,56.2,3.098,283.03,586.27,100.81,-2172,68.95
137,13.5,6.808,290.64,2483.8,82.223,797,28.697
359,20.7,3.69,294.53,1383.9,100.8,2816,52.685
128,16.5,2,289,1109.5,88.303,1465,28.423
362,20.9,3.759,294.48,1385.1,100.8,2639,54.53
317,11,0.69,298.05,1954.3,98.94,2429,51.26
91,13.6,3.535,292.36,1873.2,87.381,2150,53
433,10.9,0.512,297.97,1942.3,98.81,1745,35.365
410,11.1,0.76,297.85,1904.9,99.084,1984,46.735
364,11.4,1.013,297.73,1867.5,99.359,3371,59.68
160,13.8,3.315,292.58,1887.3,87.898,1463,74.445
299,10.8,0.586,297.8,1944,98.265,3630,43.53
133,14,3.204,292.57,1863.1,88.276,1297,87.597
140,14,4.078,292.89,1775.4,89.349,2286,25.79
180,13.6,4.119,293.34,1797.5,89.88,1983,30.23
223,13.2,4.161,293.79,1819.6,90.41,1781,34.05
214,14,3.125,292.58,1836.4,88.582,2220,64.64
214,14.1,3.096,292.57,1839,88.654,1786,71.11
214,14.6,3.392,292.1,1782.3,88.243,1512,50.44
432,15,2.863,295.79,1570.5,100.68,2764,70.307
294,14.8,3.329,292.01,1756.9,88.435,1758,52.68
229,15.9,3.852,289.12,1264.6,87.041,1741,22
648,59.8,3.518,284.02,775.68,100.73,-2215,62.26
518,18.8,3.833,295.09,1545.9,100.75,3373,80.22
518,19.4,3.954,294.96,1532.5,100.75,3091,66.89
416,24.2,6.015,293.9,1686.4,100.89,1287,70.63
358,24.4,6.012,293.85,1705.2,100.9,2311,70.53
576,23.3,5.967,294.13,1614.8,100.72,2959,71.16
571,23.3,6.05,294.11,1630.1,100.71,3764,72.895
520,34.3,4.414,289.12,1408.2,100.08,2498,66.42
581,42,4.739,287.79,1393.3,100.3,2462,69.32
77,5.3,1.74,296.21,1211.3,84.241,2450,59.735
703,33.6,4.628,289.86,1458.3,100.34,2657,77.72
1091,47,4.576,286.99,1372.8,100.53,2871,39.055
353,10.8,0.206,297.5,2023.8,98.212,2236,50.01
411,11.4,0.15,297.3,1975.1,98.641,2870,62.425
767,35.8,5.13,289.54,1734.5,100.09,2574,34.24
486,23.7,6.18,293.47,1713,99.622,3955,70.89
599,23.5,6.288,293.4,1747.8,99.498,2641,86.105
642,23.1,6.22,293.59,1819,99.783,4950,74.11
870,22.6,6.071,293.96,1922.2,100.37,2665,94.83
610,29.4,5.352,291.57,1858.7,100.07,3781,55.185
415,24.9,5.99,293.11,1647.4,99.295,5234,64.655
824,24.5,5.493,293.15,1930.5,100.38,3941,76.89
771,25.1,5.352,292.94,1919.4,100.48,2660,79.06
803,29.2,5.129,291.98,1818.1,100.51,2974,81.26
437,12.9,0.859,296.89,1950.4,98.877,2377,72.32
419,13.6,0.749,296.71,1914.3,99.182,2048,77.36
589,26.9,5.029,292.93,1557.5,99.399,2120,65.927
510,26.7,5.187,292.88,1569.6,99.294,2128,57.775
396,26.5,5.347,292.83,1581.6,99.189,2358,44.89
677,24.9,5.296,293.06,1964.1,100.32,2497,87.42
522,27.2,4.672,292.96,1556.3,99.437,3240,62.47
601,24.3,3.184,294.45,1637.7,100.61,3007,66.737
410,26.3,6.016,291.82,1685.5,97.771,2384,107.26
663,32.6,5.011,290.11,1789.3,100.59,2211,48.33
764,30.7,4.975,291.19,1843.4,100.74,2838,82.83
729,32.8,4.886,290.08,1728.6,100.66,1694,53.5
273,15.1,4.526,291.24,1581.5,88.852,664,32.79
580,27.7,5.868,291.69,1646.6,98.054,2436,80.735
562,27.5,5.915,291.62,1664.4,97.925,1801,80
856,30.6,4.817,291.02,1861.5,100.74,2095,81.835
149,15.1,4.51,291.14,1585.6,88.72,2222,32.605
452,14.3,0.422,296.03,1878.9,97.999,3764,70.17
458,28.4,5.171,292.52,1628.2,99.192,2358,49.5
413,28.4,5.304,292.34,1627.9,99,3072,69.915
487,15,0.42,296.32,1872.9,99.204,2753,66.105
450,15.8,0.332,296.25,1851.3,99.607,6878,59
338,14.7,0.925,295.59,1845.9,97.198,2987,30.56
435,16.1,0.259,296.01,1853,98.67,4332,46.445
432,23.4,2.164,294.55,1604.5,100.53,2710,73.765
195,15.2,4.365,293,1650.9,91.695,2666,34.495
158,15.4,4.286,293.46,1664.7,92.572,2382,35.988
575,28.3,5.103,293.53,1668.3,100.59,4000,59.345
534,28.5,5.165,293.4,1674.3,100.54,4844,53.95
660,32.3,4.977,289.49,1880.5,100.17,2336,64.79
860,34.3,4.664,288.84,1773.3,100.33,2461,58.42
490,14.6,1.511,296.84,1927.6,98.358,4425,68.86
272,15.6,3.933,294.86,1734.9,95.272,2576,74.89
312,15.4,3.615,295.21,1766,95.836,2291,63.665
454,15.5,2.08,296.74,1888.8,98.873,5689,61.63
444,16.4,2.006,296.49,1856.1,99.092,5841,71.39
554,27,4.485,293.78,1477.8,100.59,2485,77.12
239,23.1,3.109,291.91,1333.3,94.173,2731,27
400,16,3.749,295.59,1761.5,96.884,5985,76.89
258,23.9,3.287,291.6,1282,94.375,2114,36.45
535,30.9,5.979,291.96,1723.4,99.688,4315,83.16
639,30.1,5.961,291.98,1806.1,100.07,3646,68.26
740,30.3,5.933,291.93,1823,100.13,1503,61.21
740,30.5,5.909,291.89,1839.9,100.19,3902,70.68
412,17.3,4.029,296.44,1780.2,99.75,4696,71.53
747,30.5,5.951,292,1806.2,100.25,4370,67.28
433,18.3,4.34,295.92,1707.8,99.344,3685,83.16
436,18.3,4.346,296.06,1720.2,99.673,2425,90.32
540,22.7,4.179,294.78,1583.6,100.37,4930,55.21
603,31.5,5.991,291.95,1738.9,100.05,2146,96
389,19.3,4.633,295.52,1648.8,99.27,2035,94.53
418,19.3,4.664,295.67,1660.1,99.597,1755,81.945
458,19.2,4.707,295.81,1671.4,99.923,2280,81.265
510,22.7,4.611,294.79,1572,100.31,2870,53
540,23.4,4.62,294.59,1552.1,100.39,2744,64.215
733,31.4,5.982,292.31,1703.7,100.47,5897,95.11
615,31.8,5.978,291.97,1738.7,100.27,4598,85.32
288,20.7,4.771,294.08,1483.9,96.632,2873,40.37
362,20.7,4.75,294.26,1502.3,97.061,2974,36.163
805,36,5.423,289.85,1705.5,101.12,3861,73.68
695,32.3,5.926,292,1754.9,100.74,4966,91.68
859,35.1,5.66,290.66,1809.1,101.12,3729,70.05
491,30,6.957,292.95,1383.4,100.73,3075,52.927
681,32.6,6.217,292.4,1673.6,100.89,2360,43.06
677,32.7,6.143,292.33,1693,100.9,2297,47.865
652,32.8,6.241,292.39,1670.7,100.91,3681,39.5
424,25.4,5.187,294.26,1481.8,100.25,3405,52.155
377,25.4,5.095,294.29,1479.3,100.23,7708,60.95
535,32.9,6.604,292.51,1584.8,100.9,5344,35.53
516,33.1,6.527,292.45,1599.6,100.89,4865,36.89
753,34.4,5.795,291.62,1795.9,101.16,3172,58.35
457,32.6,7.085,292.54,1409,100.95,3234,49.74
455,32.5,7.061,292.58,1428.2,100.96,4958,37.68
541,33.3,6.467,292.45,1602.9,100.95,5677,60.83
368,24.1,3.745,294.42,1565.1,99.275,3949,56.39
370,24.8,4.078,294.32,1538.5,99.477,3371,50.68
427,32,6.34,292.8,1368.2,100.83,4331,38.97
550,33.6,6.266,292.41,1629.4,101.07,3397,34.92
825,37.2,5.931,290.63,1772.2,101.31,6616,59.95
904,37.6,5.996,290.65,1781.6,101.32,4482,75.78
358,30.5,5.916,293.2,1372.9,100.56,4544,45.93
392,32.5,6.36,292.74,1361.5,100.86,7085,48.37
888,38.1,5.999,290.49,1768.8,101.33,3381,69.91
917,38.5,6.077,290.54,1780.2,101.34,4253,67.89
1210,43.3,6.792,289.64,1714.3,101.35,6003,65.89
1285,43.6,6.867,289.65,1718.1,101.36,3107,69.975
1236,44.6,6.866,289.26,1660.6,101.35,5063,4.95
305,25.4,4.747,294,1472.7,98.937,4167,54.285
415,31.3,6.485,292.8,1341.4,100.21,6812,57.58
348,26.2,4.902,293.88,1434.5,99.317,4378,51.423
415,31.2,6.564,292.72,1331.2,99.965,7102,31.74
438,31.4,6.514,292.77,1339.5,100.16,5328,45.79
695,36,5.649,291.76,1669.4,101.15,2958,46.268
512,33.8,6.612,292.53,1487,101.16,4250,41.275
650,36.3,5.582,291.62,1661.9,101.09,6641,43.47
645,36.4,5.573,291.56,1672.8,101.06,6623,35.63
184,26.3,2.907,293.33,1311.4,94.594,4610,34.28
548,36.1,5.49,291.79,1613.3,101.21,5414,34.385
713,36.5,5.453,291.62,1627.2,101.12,3578,24.95
71,5.4,3.082,276.33,2483,56.18,618,25.42
149,26.1,2.919,293.52,1310.3,94.853,6303,24.21
1012,44.9,6.602,289.39,1612.4,101.37,4737,35.42
977,46.8,7.09,289.29,1625.6,101.42,6076,57.58
1078,47.3,7.212,289.27,1628.9,101.43,4923,58.695
111,23.4,2.457,294.4,1429.1,94.8,5895,30.05
830,41.3,5.545,290.4,1679.2,101.06,4623,30.735
1024,44.9,6.481,289.45,1617.8,101.34,5006,39.47
1104,45.4,6.605,289.39,1615.4,101.36,2967,44.05
984,47.2,7.107,289.25,1621.3,101.42,5543,55.42
796,42,5.487,290.31,1664.2,101.1,4986,32.16
1097,45.8,6.609,289.39,1618.3,101.35,3418,49.525
374,35.2,5.795,291.81,1262.4,99.445,3943,42.555
356,35.3,5.968,291.89,1274.4,99.663,4338,45.74
890,44.4,5.837,289.87,1653.3,101.29,3202,58.22
989,44.7,5.962,289.79,1647.5,101.29,4325,42.95
1021,46.3,6.615,289.39,1621.2,101.34,4859,50.72
1005,47.1,6.877,289.27,1616.9,101.38,4805,43.74
937,44.5,5.592,289.91,1636.7,101.27,2807,46.95
981,44.9,5.669,289.83,1637.6,101.3,2183,43.752
940,45.2,5.801,289.77,1635.9,101.3,4947,49.53
676,38.3,4.554,291.17,1626.9,101.1,4949,40.21
701,38.8,4.576,291.02,1620.4,101.1,3830,40.21
883,46.6,6.209,289.53,1619.5,101.3,3872,44.32
1117,49.1,7.344,288.94,1591.9,101.45,5394,50.5
956,51.1,7.589,288.63,1574.8,101.45,-929,68.765
956,51.9,7.658,288.52,1568.9,101.44,2139,71.84
749,38.2,4.364,291.18,1640.3,101.11,2993,45
906,39.5,4.416,290.86,1621,101.14,2925,49.445
1110,49.5,7.421,288.82,1573.4,101.45,4104,56.74
972,53.5,7.869,288.25,1541.1,101.43,2395,70.05
326,37,5.139,291.79,1177.1,99.52,3898,53.435
548,35.3,4.508,291.63,1625.1,100.23,3819,34.21
589,35.5,4.402,291.63,1640,100.42,3281,35.84
635,38.2,4.177,291.18,1653.6,101.12,3884,41.68
704,38.9,4.206,291.01,1640.9,101.15,2625,40.21
926,45.9,5.439,289.72,1575.2,101.32,4803,45.83
819,46.4,5.545,289.65,1576.5,101.34,5888,49.11
945,49.5,7.175,288.88,1566,101.37,5345,41.54
1088,49.9,7.5,288.69,1554.8,101.45,2299,54.43
1088,50.4,7.615,288.61,1549.6,101.47,3688,54.33
296,37.7,5.117,291.74,1163,99.682,4252,38.56
1037,46,5.304,289.71,1552.7,101.34,5119,45.36
897,46.5,5.419,289.64,1554.6,101.35,4396,43.28
1083,46.5,5.106,289.65,1517.8,101.35,3079,35.63
975,52.5,7.973,288.17,1487.3,101.46,4759,50.5
989,46.7,5.064,289.65,1516.6,101.28,2331,34.895
1035,47.2,5.21,289.57,1514.7,101.27,4813,32.63
353,33.4,4.647,293.19,1256.3,99.733,5626,19.53
355,34.5,4.926,293,1220.9,99.967,4277,26.16
392,34,4.862,293.14,1240.3,99.966,5036,23.89
513,40.2,5.613,291.93,1216.7,101.16,3687,40.385
670,44.5,4.035,290.18,1597.3,100.94,3669,34.663
806,50,5.657,288.99,1454.3,100.54,3081,30.623
659,30.1,2.967,296.56,1407.7,96.909,5349,46.5
606,30.1,3.064,296.52,1397.7,96.931,3925,41.26
479,44.6,3.91,290.05,1588.7,100.61,4396,26.47
737,52.8,7.753,288.21,1431.7,101.16,3742,37.39
529,30.4,3.056,296.76,1410.5,97.032,5753,48.33
243,26.9,2.448,294.76,1545.9,96.525,4858,37.21
751,55.3,8.408,287.7,1429.3,101.53,3372,48.155
721,31.3,2.648,297.02,1439.6,97.094,5248,39.95
688,31.1,2.807,297.01,1433.1,97.109,5570,35.84
219,26.5,2.113,295.09,1562.1,96.499,5734,33.84
219,27.4,2.541,294.91,1518.9,97.12,3333,41.61
567,39.9,3.286,290.86,1655,100.35,5944,26.58
535,43.9,3.725,289.96,1564.7,100.2,4704,18.493
575,31.7,2.76,297.19,1435.7,97.23,5281,43.26
489,34.4,3.244,296.12,1290.7,96.597,5329,16.79
529,34.9,3.233,296.32,1304,96.61,4568,25.275
479,38.9,4.04,291.33,1278.6,101.14,2537,40.995
480,38.9,3.912,291.27,1288,101.1,2575,45.89
459,35.9,5.642,293.36,1199.9,101.11,3116,32.537
127,40.6,2.876,290.4,906.34,89.688,6004,35.89
454,37.4,3.744,291.61,1336.4,100.96,5350,67.22
602,37.8,3.538,291.44,1356.1,100.85,2980,53.27
372,50.1,4.434,288.26,1445.6,98.084,5590,27.58
330,50.6,6.456,288.47,1504.3,99.439,4552,29.11
671,50.7,7.012,288.68,1533,100.61,2581,36.16
872,36.9,2.976,297.24,1568.5,96.187,5364,37.755
519,36.8,3.486,291.7,1379.5,100.86,3410,48.5
590,50,6.855,288.75,1557,100.42,2643,32
541,36.4,3.315,297.89,1412.4,97.016,5738,19.79
518,36.7,3.319,297.75,1397.4,96.855,5056,24.89
286,35.5,3.976,292.12,1330.1,100.28,5166,31.58
286,35.4,3.864,292.02,1341.3,100.16,3950,26.56
540,37,3.341,297.82,1396.1,96.749,5088,25.42
517,37.6,3.449,297.57,1364.9,96.369,3903,21.74
596,39.5,2.785,290.88,1433.9,100.83,2494,27
366,39.9,2.852,290.73,1417.7,100.89,1732,27.32
1053,47.4,2.318,294.91,1286.3,94.606,5435,63
574,37.5,3.446,297.78,1378.5,96.424,4481,30.21
560,37.7,3.547,297.65,1362.3,96.204,5333,26.05
394,38.9,2.631,291,1459.2,100.81,3371,33.815
399,39.3,2.695,290.84,1441,100.87,6678,24.235
367,49.4,5.341,288.25,1531.1,97.826,4937,21.84
1063,48.6,2.369,294.53,1205.8,94.429,4477,69.147
631,37.4,3.25,298.2,1427.3,97.035,6017,24.32
617,37.6,3.393,297.97,1393.5,96.537,3944,29.84
682,38,3.327,298.11,1407.9,96.552,5577,32.53
449,37.5,4.817,292.95,1195.7,101.25,3378,26.11
294,37.4,4.733,292.8,1191.8,101.11,1804,51.56
301,36.8,4.592,292.72,1210.3,100.86,4780,32
826,40,3.438,297.11,1282.9,96.706,4517,85.577
689,39.1,3.751,297.65,1352.3,95.514,6113,38.61
142,41.9,3.028,291.59,1008.6,95.015,6646,24.89
166,41.1,3.192,291.76,1029.1,95.27,6182,7.95
317,37,4.539,292.86,1206.2,101.05,2844,44.555
290,36.5,4.403,292.74,1222.8,100.75,5356,32.16
516,45.6,3.664,289.63,1444.1,99.668,6527,33.83
344,46.5,6.313,289.05,1616.8,98.728,3100,33.26
476,44,3.53,290.07,1441.6,100.31,4153,52.53
488,44.6,3.607,289.92,1444.6,100.07,6843,43.03
178,42.4,2.766,292.01,1017,95.737,4844,31.45
470,35.7,4.17,294.26,1297.7,100.76,5118,19.61
369,45,6.124,289.26,1578.7,98.66,4927,38.66
486,36,3.849,294.35,1302,100.5,3361,24.32
333,44.3,6.219,289.36,1569.5,98.621,4263,37.79
392,36.1,3.713,294.36,1303,100.36,4223,32.26
388,46.4,5.241,288.69,1501.8,97.375,4412,31.653
810,41.8,3.361,297.54,1368.2,95.784,5575,76.89
868,42.4,3.527,297.53,1400,95.245,5699,64.58
875,42.7,3.508,297.67,1392.2,95.475,4919,67.23
412,35.2,2.263,292.27,1648.4,100.91,6389,11.89
532,34.9,3.742,294.16,1320.8,100.92,3434,22.32
487,35.5,2.411,292.2,1635.4,101.18,661,25.893
601,35.9,2.452,292.05,1610.5,101.27,2722,31.877
583,42.1,6.37,289.17,1787,100.35,3480,29.53
471,34.5,3.67,294.2,1324.8,100.79,3619,19.395
321,40.6,6.29,289.62,1832.9,100.23,5076,50.26
386,45.3,4.223,289.62,1458.2,98.633,3096,32.013
432,45.5,4.271,289.5,1456.1,98.417,6272,30
249,42.4,6.301,288.77,1537.6,96.429,5696,25.32
242,41.9,6.459,288.93,1557.4,96.702,4886,23.865
324,51.7,2.601,292.5,971.86,96.217,5906,29.84
419,34,3.012,293.89,1364.7,100.86,4001,29.74
335,52.5,2.758,292.62,976.77,95.967,6092,31.685
438,33.8,2.981,294.05,1378.6,100.81,4401,37.37
480,33.7,2.898,293.98,1382.6,100.82,2240,26.58
414,33.7,2.825,293.92,1386.6,100.83,2919,39.545
403,41.7,3.544,290.52,1455.1,99.784,3188,24.97
433,33.5,2.872,294.11,1394.6,100.75,5534,41.37
460,33.4,2.784,294.07,1400.6,100.78,2890,34.493
400,33.3,2.707,294.02,1406.5,100.82,2511,42.05
424,36.7,2.961,291.99,1569.3,101.1,5088,27.21
466,37.4,3.024,291.79,1551.9,100.91,3356,30.16
352,41.2,3.394,290.52,1446.6,99.488,5335,19.53
335,33.9,3.109,294.23,1381.6,100.25,6171,30.58
408,32.7,2.552,294.25,1440.4,100.69,3693,34.79
365,32.5,2.47,294.24,1451.1,100.76,5776,43.21
334,32.3,2.393,294.21,1465,100.74,5110,27.26
445,37.2,3.052,291.75,1544.1,100.66,2904,32.25
308,37.1,5.179,290.21,1743.7,99.708,4982,34.53
394,32.3,2.428,294.36,1466.3,100.63,2974,37.403
343,32.1,2.347,294.36,1480.6,100.68,4106,39.37
316,31.8,2.273,294.32,1496.3,100.66,2856,35.703
251,31.1,2.251,292.99,1615.3,99.132,4606,19.42
246,31.5,2.23,292.96,1617,99.313,5262,19.79
333,33.3,2.071,292.93,1628.5,100.52,3734,29.99
390,53.6,3.567,293.91,1107.2,94.678,6026,24.79
326,35.1,3.359,293.87,1303.7,98.625,3250,34.263
315,34.8,3.26,293.98,1323.3,98.935,3963,34
234,30.9,2.175,292.97,1618.5,98.891,6394,18.525
324,33.5,2.032,292.91,1626.8,100.57,5638,14.47
287,29.5,2.046,293.53,1632.1,98.801,3104,41.575
396,44.9,2.398,295.51,1226.5,97.156,3919,46.17
395,44.1,2.395,295.47,1230.8,97.123,5256,49.39
290,37.4,3.024,294.03,1288.6,97.691,5140,26.84
348,38.3,2.901,294.14,1289.7,97.594,3118,38.583
322,32.1,1.901,293.23,1639,100.19,4242,22.895
338,32,1.932,293.27,1636.3,100.17,3990,21.68
293,32.2,2.03,293.17,1621.4,100.19,6165,19.47
413,32.3,1.605,295.19,1539.3,100.17,4628,36.735
337,31.7,1.498,295.17,1557.1,100.13,4347,36.79
233,34.1,2.401,291.27,1532.2,97.03,7091,17.74
231,34.3,2.425,291.27,1537,97.077,4849,25.24
181,33,2.408,290.97,1609.8,96.994,3248,20.037
191,33.3,2.448,290.88,1448.1,95.944,6130,25.05
448,38,1.235,295.49,1476.7,97.76,5229,50.58
193,33,2.436,290.77,1425.1,95.583,6490,23.877
198,31.6,3.517,291.79,1595.9,97.862,6578,25.63
179,31.3,3.718,292.01,1597.5,98.384,2029,25.89
206,31.3,3.728,292.08,1560,99.302,6728,20.47
198,30.4,2.465,293.64,1612,98.616,4363,22.84
234,29.2,1.584,294.78,1554.4,97.364,6179,37.79
227,30.2,2.413,293.61,1610.3,98.135,3367,45.05
210,30.6,2.48,293.6,1599.6,98.525,2636,40.085
210,26.1,2.781,293.46,1632.8,98.433,6549,16.84
232,26.3,2.821,293.37,1628.6,98.932,3675,23.47
204,26.5,2.88,293.28,1624.4,99.43,438,19.28
428,44.8,2.22,295.89,1427.1,96.011,5946,35.68
501,45,2.409,296.33,1433.7,96.456,5527,49.93
457,44.6,2.257,296.26,1440,96.403,4565,46.95
362,36,5.943,298.74,2255.2,86.098,5136,8.5
240,29.5,1.492,295.11,1650.9,97.542,4774,30.06
155,24.5,2.912,294.25,1625.2,98.666,6758,16.95
483,44.9,4.907,297.68,1447.3,96.439,7568,53.79
233,29.8,1.599,295.19,1634.2,97.74,3924,23.685
226,29.6,1.618,295.23,1631.8,97.994,5466,22.89
499,43.9,5.091,298.05,1490.7,96.267,6977,62
497,44.1,4.94,298.04,1486.3,96.551,7375,58.37
233,30.1,1.726,295.27,1617.4,97.937,5351,29.32
224,20.2,1.987,296.42,1754,99.081,4071,25.84
224,20.7,1.984,296.1,1736.4,99.322,4363,24.95
483,37.9,0.474,297.03,1741.8,97.019,5196,51.075
263,19.6,1.835,296.71,1773.2,99.557,4760,24.42
496,41.9,3.579,299.02,1511.9,99.631,4229,57.16
464,41.9,3.443,298.97,1523.2,99.494,5304,53.38
162,21.5,4.052,296.19,1620,98.38,6364,26.95
470,41,3.5,299.19,1544.5,99.585,4517,52.56
156,21.1,4.339,296.34,1619.3,98.368,5709,28.05
164,21.1,4.226,296.31,1615.3,98.355,6004,30.89
418,34.1,4.689,302.56,2045.5,95.402,3509,79.32
511,37.3,3.882,300.39,1687.7,99.713,4014,82.42
318,26.7,2.517,298.41,1756.9,99.941,5770,35.42
206,21.5,4.249,297.5,1666.9,98.823,7462,31.473
389,25.6,2.614,298.9,1789.3,100.25,3873,32.605
313,35,5.329,296.36,1850.2,84.699,2941,40.895
502,28.9,1.118,301.25,2147.4,100.14,3779,46.827
283,35,4.973,296.25,1789.4,85.223,3388,37.16
181,33.9,5.735,295.45,1597.9,85.641,3849,27.155
282,21,3.048,299.83,1855.3,100.92,7278,32.79
679,35,3.402,301.41,1853.2,100.05,6639,53.26
394,25.2,2.288,299.97,1915.3,100.49,5034,33.33
830,34.4,3.164,301.57,1891.6,100.09,4238,51.14
557,21.8,2.769,300.46,1913.9,101.54,2738,31.16
629,20.9,2.838,300.36,1913.6,101.47,3703,32.42
365,26.1,2.124,300.49,2059.3,99.786,3867,36.235
657,41,2.289,296.66,1541.8,87.336,7347,21.68
512,34.8,4.627,302.44,1901.2,99.798,3196,71.63
506,35.4,4.629,302.28,1884.6,99.841,3308,71.667
498,23.2,2.666,300.27,1912.8,101.15,6820,39.47
204,19.3,3.606,299,1796.1,100.84,5208,22.47
633,40.7,1.979,296.55,1503.3,87.543,5649,17.47
476,35.2,4.583,302.45,1901.4,99.866,4531,84.67
468,35.8,4.603,302.3,1882.6,99.928,3474,81.025
455,36.4,4.624,302.14,1863.8,99.99,4031,70.84
863,32.2,2.264,301.53,2006.4,99.682,4830,62.42
223,19.5,3.564,298.38,1717.1,100.9,4588,12.67
984,32.1,2.363,301.48,2005.4,99.594,3112,76.22
985,22.3,2.987,300.05,1886,101.42,3756,38.033
349,30.5,3.031,303.71,2183.4,98.861,5062,56.95
349,30.7,3.049,303.48,2165.8,98.654,4463,62.42
397,25.3,3.24,298.21,1594.5,101.63,5906,22.47
577,36.5,0.791,298.49,1697.7,89.146,6260,8.95
565,36.2,0.76,298.42,1674.9,89.312,7736,39.89
411,43.1,4.572,300.67,1667.2,100.95,4414,65.22
421,45.5,4.1,299.61,1471.1,100.71,4829,55.94
426,47.5,4.217,299.47,1416.4,101.07,1434,65.95
408,48.2,3.975,298.95,1332.9,100.96,-211,57.32
662,35.4,4.341,299.9,1716.5,101.02,4717,56.11
605,35.6,4.321,299.61,1688.8,100.91,5011,55.21
478,47.2,3.833,299.37,1370.7,101.63,4378,66.63
664,39.6,5.006,298.53,1454.1,101.45,-1788,56.68
582,41.9,5.094,299.88,1595.9,101.67,4368,48.41
708,49.4,4.74,298.94,1494.3,101.6,-1282,48.16
708,50.5,4.746,298.8,1463.2,101.63,2748,48.735
1096,38.9,7.519,288.12,899.03,96.717,2164,48.935
1087,38.8,7.902,288.29,923.93,96.941,1485,53.86
379,35.8,4.689,289.1,1212.9,94.85,3625,33.54
349,36.5,4.665,288.89,1197.3,94.853,2673,20.83
613,26.1,12.259,293.57,1059.8,97.103,1168,82.287
194,41,4.46,288.65,1250.5,97.482,2221,46.65
248,40.9,4.574,288.75,1262.1,97.735,1786,52.38
592,27.4,11.9,293.3,1034,96.972,1885,94.79
636,25.8,12.27,293.65,1049.2,97.143,1821,69.08
227,40.1,4.541,289.08,1308,97.669,1558,58.92
353,34.9,4.708,290.84,1556.8,98.028,1818,41.3
333,34.6,4.716,290.91,1569.3,98.107,1455,43.375
365,32.6,4.676,291.33,1637.9,97.984,1859,45.15
938,22.1,12.4,294.38,1052,97.437,2059,94.75
1246,28.5,8.737,291.92,1096.3,97.614,1761,78.375
234,31.2,4.301,291.42,1728.9,97.717,1506,70.417
224,29.8,4.132,291.55,1777.6,97.295,2911,51.57
830,21.5,12.226,294.64,1039.5,97.504,1574,97.88
1224,35.6,8.025,292.43,1162.7,94.571,2155,76.65
1325,34.8,8.312,292.61,1133.9,94.819,1847,84.57
